"id","N","P","K","temperature","humidity","ph","rainfall","crop","crop_code","depto_code","id_depto","departamento_colombia","zona_vida","crop_code","crop","temperature_min","temperature_max","rainfall_min","rainfall_max"
1889,8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1890,40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1891,27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1892,21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1893,3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1894,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1895,27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1896,22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1897,28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1898,23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1899,37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1900,19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,19,11,11,Magdalena,X,19,coconut,20.0,32.0,1000.0,3000.0
1901,133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1902,136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1903,104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1904,133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1905,126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1906,126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1907,113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1908,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1909,121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1910,129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1911,107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1912,122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1913,140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1914,102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1915,111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1916,131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1917,135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1918,100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1919,123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1920,117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1921,121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1922,101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1923,107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1924,100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1925,125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1926,105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1927,102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1928,131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1929,139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1930,108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1931,118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1932,107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1933,125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1934,113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1935,131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1936,115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1937,113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1938,111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1939,111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1940,122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1941,108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1942,132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1943,103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1944,133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1945,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1946,110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1947,131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1948,108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1949,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1950,111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1951,140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1952,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1953,123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1954,107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1955,118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1956,103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1957,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1958,129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1959,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1960,114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1961,131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1962,107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1963,123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1964,112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1965,119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1966,130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1967,127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1968,134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1969,109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1970,100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1971,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1972,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1973,111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1974,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1975,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1976,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1977,112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1978,105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1979,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1980,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1981,106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1982,121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1983,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1984,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1985,100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1986,129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1987,118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1988,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1989,126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1990,120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1991,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1992,131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1993,114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1994,101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1995,106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1996,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1997,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1998,110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
1999,107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
2000,120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,20,12,12,Caribe,X,20,cotton,18.0,35.0,500.0,1000.0
2101,91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2102,107,21,26,26.45288458,55.32222678,7.235070264,144.68613359999995,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2103,83,38,35,25.70822684,52.88667115,7.18915558,136.73250919999998,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2104,108,24,31,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2105,116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2106,116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2107,109,31,27,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2108,89,25,34,23.07895447,63.65861483,7.184801627000001,129.8765443,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2109,118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2110,111,32,34,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2111,84,36,28,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2112,85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2113,99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2114,81,30,31,24.65090184,51.93952357,7.027585558999999,135.1386537,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2115,95,39,29,27.35152643,55.99375012,7.13411409,148.98125249999995,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2116,81,34,30,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2117,80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2118,104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2119,109,29,28,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2120,100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2121,100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2122,83,21,28,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2123,120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2124,104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2125,108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2126,91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2127,86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2128,98,18,27,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2129,111,27,31,23.59302313,55.27564977,6.0433309510000015,191.3980675,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2130,84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2131,98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2132,118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2133,103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2134,82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2135,86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2136,88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2137,84,27,29,23.32293161,53.00366334,7.167092586,168.26442869999997,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2138,120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2139,106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2140,113,21,33,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2141,117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2142,80,30,25,26.24092174,65.64381357,7.487266991,148.37712019999995,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2143,88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2144,113,33,34,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2145,87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2146,113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2147,98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2148,97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2149,85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2150,82,29,35,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2151,103,33,25,27.10210397,55.74973320000001,6.911066044,139.5013171,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2152,112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2153,99,19,33,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2154,120,20,34,23.56960509,50.56339727,6.906124587000001,130.3797119,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2155,114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2156,100,40,35,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2157,108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2158,115,31,30,24.22984659,67.37768353,6.840927967000001,122.4073418,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2159,87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2160,82,24,26,24.31274458,53.57285558,6.089443602999999,184.4103931,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2161,94,26,27,26.36629861,52.25738495,7.456460375,177.31761609999995,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2162,87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2163,118,40,35,26.35034208,58.50650238,7.460174812000001,121.5586297,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2164,87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2165,92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2166,97,22,26,23.60567546,59.68849145,6.074190142000001,185.1568059,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2167,99,40,32,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2168,89,28,33,26.44414097,53.83876189,6.9932360010000005,175.3723314,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
2169,112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee,22,3,3,Huila,X,22,coffee,15.0,28.0,1500.0,2500.0
