id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
1832,32,11,31,2.506.871.967,9.331.410.447,6.205.931.637.999.990,13.484.190.690.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1833,38,14,30,2.692.449.525,9.120.106.019,55.707.453.860.000.000,1.949.022.136,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1834,8,6,33,2.827.804.288,9.364.761.266,6.095.261.012.999.990,1.719.457.959,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1835,23,6,33,2.918.032.562,9.273.041.222,6.025.789.594,2.049.603.677,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1836,29,25,35,283.575.072,9.164.509.299,5.542.873.799,16.073.069.909.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1837,24,14,33,2.938.072.512,9.327.565.685,6.366.219.551,2.185.241.851,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1838,32,12,30,2.539.241.091,9.808.951.196,5.579.845.008,218.080.385,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1839,30,25,31,2.631.270.635,9.862.048.026,5.804.965.067,2.081.181.381,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1840,14,21,35,2.952.501.367,9.191.185.319,6.121.005.506,1.943.100.272,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1841,27,22,29,2.883.214.859,9.217.170.353,6.000.248.647,14.541.723.869.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1842,40,5,29,2.848.444.906,9.776.865.458,5.820.978.791,160.389.421,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1843,17,11,32,2.874.013.335,9.339.676.499,5.620.733.794,15.676.508.230.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1844,30,30,35,2.500.872.392,9.559.224.018,6.001.936.419,1.658.092.179,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1845,28,10,30,298.690.834,9.114.723.422,6.305.740.522.000.000,1.927.678.575,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1846,39,7,29,2.754.273.211,9.459.086.121,6.362.544.111,1.502.012.138,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1847,32,20,35,2.652.166.434,9.838.227.669,5.588.655.387,1.446.261.698,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1848,7,15,32,2.503.512.351,9.589.739.958,6.182.232.762.000.000,174.796.583,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1849,29,17,29,2.920.394.909,9.566.997.327,5.959.493.188,2.112.506.267,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1850,34,15,34,2.705.826.457,9.110.510.371,5.677.282.677.999.990,22.470.069.530.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1851,14,23,25,2.618.552.389,9.696.637.916,56.121.227.970.000.000,1.354.186.222,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1852,18,19,29,2.759.376.845,9.248.519.606,6.206.077.742.000.000,1.628.432.736,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1853,7,21,35,2.576.011.662,9.465.830.608,5.764.812.076,13.124.514.140.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1854,24,27,34,2.887.862.994,9.511.320.315,6.203.376.525,1.450.583.117,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1855,39,29,29,2.650.908.611,9.448.414.544,6.143.662.699,1.998.778.403,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1856,29,8,28,2.687.037.587,9.172.546.257,6.100.429.497,2.144.128.874,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1857,10,24,27,2.757.283.516,9.490.485.697,57.084.096.010.000.000,1.459.298.935,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1858,0,29,32,2.805.912.437,983.670.985,5.868.255.858,17.165.163.959.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1859,32,11,31,2.951.611.558,9.256.492.864,6.461.225.827.000.000,1.312.116.167,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1860,37,10,32,2.896.318.258,9.516.333.673,6.165.084.855,222.803.013,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1861,20,29,27,2.509.897.688,9.236.099.489,6.047.044.342,1.577.592.626,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1862,31,29,35,271.872.282,9.219.906.776,6.137.102.505,1.413.220.576,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1863,17,30,27,2.903.065.024,9.079.093.862,5.894.027.065,2.055.720.367,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1864,1,12,30,27.754.298,9.594.643.831,556.222.383,13.109.000.759.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1865,6,13,29,2.731.155.708,9.996.906.006,5.832.608.027.999.990,2.018.258.633,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1866,15,28,32,2.884.270.971,9.964.328.526,62.185.718.739.999.900,2.244.016.682,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1867,27,24,29,2.661.423.461,9.697.300.803,6.142.010.637,191.006.688,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1868,3,23,30,2.970.143.197,9.565.754.365,6.078.807.239,2.151.968.037,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1869,8,26,26,2.554.759.871,9.164.194.826,5.702.484.758,212.867.626,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1870,20,28,26,2.637.978.453,9.149.882.979,5.547.594.847,1.670.470.997,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1871,26,18,27,2.745.907.759,9.290.736.493,5.836.075.368,1.421.430.003,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1872,1,6,35,2.702.269.204,9.571.935.435,6.231.662.767,14.716.824.590.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1873,27,30,31,2.898.545.306,9.073.966.792,5.718.120.393,1.488.398.374,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1874,23,7,34,261.055.118,9.152.421.214,5.852.038.202,1.341.279.669,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1875,0,26,31,250.707.247,9.502.156.793,5.547.933.273,1.929.036.306,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1876,38,6,25,2.554.963.273,9.692.786.777,6.156.259.104,1.912.996.157,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1877,25,12,26,2.856.973.521,9.567.906.668,6.436.314.406,13.483.703.480.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1878,40,5,32,2.607.010.807,967.036.223,5.981.169.595,143.533.473,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1879,0,19,31,2.551.791.333,9.438.420.565,6.271.952.832.999.990,1.787.297.725,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1880,26,9,32,259.490.364,9.473.860.514,6.470.465.614,14.415.711.090.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1881,35,30,34,282.974.764,9.541.122.824,6.141.502.001,1.824.482.352,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1882,19,30,30,2.956.549.169,9.140.896.307,5.826.381.164,22.483.157.290.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1883,31,13,33,2.969.952.329,9.521.224.392,6.342.463.714,14.830.036.919.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1884,17,29,26,2.614.162.144,9.328.415.295,6.071.897.347,1.954.115.025,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1885,2,30,30,2.600.175.125,9.479.998.418,6.331.051.715,209.540.094,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1886,30,13,25,2.715.116.142,9.148.889.469,6.413.184.638,1.649.182.225,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1887,8,15,33,2.897.318.719,9.809.861.043,550.158.009,2.139.011.021,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1888,18,12,35,2.613.958.446,9.638.580.769,6.338.720.873,1.313.387.935,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1889,8,28,30,2.551.618.488,9.433.465.411,6.015.672.239,1.351.272.491,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1890,40,22,29,2.755.821.802,9.998.187.601,5.735.364.307,17.462.564.809.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1891,27,10,33,2.781.132.822,9.748.410.555,6.465.906.333,15.406.212.209.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1892,21,20,31,2.560.033.702,997.240.104,5.855.457.599,16.582.487.319.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1893,3,9,35,2.691.641.934,9.984.671.638,6.318.552.972.999.990,2.256.323.656,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1894,22,16,27,291.797.902,9.027.214.288,6.006.784.979,1.889.252.083,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1895,27,8,30,2.644.600.063,9.829.937.782,6.008.386.282.999.990,2.212.258.168,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1896,22,8,33,2.843.572.863,958.840.407,5.665.785.202,2.039.283.708,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1897,28,27,32,2.894.099.669,9.300.109.012,5.764.615.485,1.917.723.087,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1898,23,21,26,2.645.488.737,9.345.042.636,5.901.495.543.999.990,1.492.220.255,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1899,37,5,34,2.579.490.531,9.384.150.618,5.779.032.666,15.242.387.119.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1900,19,26,29,2.693.141.945,9.880.313.612,567.154.928,1.665.712.879,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1901,133,47,24,2.440.228.894,7.919.732.001,7.231.324.765,908.022.356,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1902,136,36,20,2.309.595.631,8.486.275.707,6.925.412.377.000.000,7.129.581.071,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1903,104,47,18,239.656.349,7.697.696.717,7.633.437.412,9.075.616.738,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1904,133,47,23,2.488.738.107,7.562.137.159,6.827.354.668,8.976.050.416,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1905,126,38,23,2.536.243.778,8.363.276.077,6.176.716.425,8.843.618.918,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1906,126,50,19,2.469.457.084,817.358.876,66.287.228.360.000.000,7.858.494.391,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1907,113,41,20,250.017.188,8.053.965.818,7.256.877.571,9.632.600.992,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1908,121,45,22,2.245.942.937,8.130.681.027,6.443.785.385,6.423.026.638,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1909,121,47,16,2.360.564.038,7.929.573.149,77.232.401.510.000.000,7.249.800.885,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1910,129,60,22,2.458.453.146,7.912.404.171,5.947.448.589,7.194.608.134,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1911,107,45,25,230.865.933,8.355.546.146,72.277.455.160.000.000,7.184.080.724,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1912,122,59,18,235.000.992,8.363.488.952,6.219.469.084,7.981.328.183,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1913,140,38,15,241.472.953,7.588.298.598,6.021.439.523,6.991.563.467,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1914,102,49,21,2.469.315.538,8.484.422.454,6.253.343.655,89.799.462,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1915,111,40,25,2.448.469.200.000.000,8.444.932.014,6.187.455.798.999.990,9.094.342.484,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1916,131,35,18,2.449.112.609,8.224.415.809,70.576.933.660.000.000,6.402.949.379,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1917,135,43,16,2.347.986.888,8.173.049.149,6.720.449.769,8.676.287.924,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1918,100,46,18,2.418.586.246,7.604.203.958,64.316.895.060.000.000,6.908.056.728,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1919,123,39,24,2.500.755.095,7.817.952.126,7.453.106.264,8.606.411.872,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1920,117,56,15,2.599.237.426,770.543.546,7.368.258.226,891.188.212,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1921,121,36,24,2.366.457.347,8.169.105.088,7.352.401.887,9.936.898.373,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1922,101,58,18,2.566.891.439,8.138.103.349,6.652.143.699,7.859.595.817,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1923,107,42,24,2.204.612.876,8.462.978.302,6.144.631.795,8.600.758.678,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1924,100,41,22,224.204.752,8.455.794.703,7.318.802.162.000.000,9.346.595.573,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1925,125,39,21,2.503.149.561,8.221.276.599,7.954.629.324,950.191.318,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1926,105,60,23,2.353.371.386,7.721.705.554,6.207.652.157,8.754.004.943,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1927,102,46,19,2.277.076.388,825.993.307,6.631.005.298,8.149.543.437,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1928,131,49,22,2.549.848.236,799.751.579,7.306.918.817.000.000,6.705.961.949,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1929,139,35,15,25.248.679,834.630.147,5.898.293.044,8.655.517.751,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1930,108,36,19,2.278.249.615,7.751.235.009,7.238.566.893,6.461.444.234,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1931,118,45,23,2.337.044.424,7.743.198.948,7.977.651.226,7.167.870.701,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1932,107,51,22,2.486.560.781,7.822.080.815,5.983.075.895,7.956.866.268,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1933,125,60,17,2.414.386.157,8.451.591.287,6.785.723.961,8.036.146.974,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1934,113,37,20,2.503.300.222,7.904.368.718,7.393.441.155,9.710.087.029,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1935,131,52,16,2.365.724.079,8.447.601.498,6.486.068.274,8.854.479.121,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1936,115,48,16,2.554.359.718,8.409.229.796,7.175.934.962,8.894.245.493,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1937,113,38,25,2.200.085.141,7.947.270.984,7.388.265.887.999.990,9.042.224.164,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1938,111,41,18,2.364.328.417,781.258.666,610.539.819,8.096.157.332,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1939,111,53,19,2.396.436.009,7.802.763.149,6.419.536.555,8.463.148.859,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1940,122,48,16,2.465.425.757,756.350.708,6.307.585.854,6.182.980.133,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1941,108,46,17,243.017.998,8.487.668.973,693.221.485,650.247.867,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1942,132,41,22,2.429.144.926,8.102.453.404,7.810.865.753,9.041.694.635,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1943,103,42,17,2.429.470.232,8.461.527.627,6.527.541.661,8.105.902.285,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1944,133,50,25,2.572.180.042,8.119.666.206,7.569.454.601,9.993.100.821,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1945,127,37,18,2.487.663.664,7.630.050.373,7.041.065.585,919.223.468,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1946,110,39,25,2.260.612.115,7.734.264.002,7.208.795.456,7.513.617.229,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1947,131,38,19,2.386.814.008,7.568.339.729,6.814.341.946,904.547.185,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1948,108,38,24,2.341.022.496,7.643.836.957,7.442.217.061,7.882.199.603,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1949,122,40,17,2.496.440.768,8.131.677.618,6.854.558.957,8.003.995.829,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1950,111,50,15,2.516.820.129,8.030.351.815,7.884.550.475,8.462.419.032,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1951,140,40,17,2.272.767.171,7.707.598.065,6.006.085.786,7.755.176.318,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1952,100,40,20,2.245.145.981,7.625.674.874,7.432.043.735,8.684.998.693,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1953,123,50,16,2.304.920.461,7.553.835.214,6.498.052.108,7.065.644.296,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1954,107,36,21,2.529.250.148,7.566.653.335,6.205.263.534,6.264.174.227,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1955,118,50,19,2.295.604.064,8.233.733.678,6.360.812.227,6.648.339.303,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1956,103,51,20,2.280.213.132,8.414.668.447,70.466.074.339.999.900,916.389.565,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1957,133,57,19,2.354.234.715,7.598.203.329,7.947.011.366,8.412.536.744,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1958,129,47,20,2.441.212.325,8.080.343.786,6.281.913.857.999.990,9.860.457.373,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1959,116,52,19,2.294.276.687,7.537.170.612,6.114.525.877,6.708.022.574,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1960,114,40,23,2.553.676.123,8.113.668.716,67.539.780.610.000.000,954.262.599,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
1961,131,60,17,2.532.023.717,8.179.475.917,74.250.413.160.000.000,8.346.532.547,cotton,20,12,12,Cordoba,Matorral tropical,18.0,35.0,500.0,1000.0,"-75,79200484","8,358579786"
